symbol,error,error_stage,region,market_cap,dividend_yield,safe_dividend_yield,buyback_yield,shareholder_yield,gross_profitability,base_book_equity,rd_asset_5y,sga_asset_3y_30pct,adjusted_book,adjusted_book_to_market,sector,industry,exchange,company_name,asset_type,country,payout_ratio,shares_outstanding,price_proxy,52_week_high,200_day_ma,recency_ratio,distance_from_high,price_to_200dma,dividend_safety_pass,piotroski_score,total_revenue,full_time_employees,revenue_per_employee,gross_profit_per_employee,earnings_surprise_pct,earnings_report_date,pead_signal,pead_signal_v2,pead_surprise_component,pead_decay_component,pead_breadth_component,pead_revision_component,pead_analyst_count,pead_filter_pass,pead_has_setup_coverage,sue_signal,sue_has_coverage,sue_surprise_raw,sue_surprise_pct,sue_std_error,sue_report_date,revision_impulse_signal,revision_impulse_has_coverage,revision_impulse_analyst_count,revision_impulse_drift_7d,revision_impulse_drift_30d,revision_impulse_breadth,revision_impulse_growth_component,revision_impulse_coverage_component,revision_impulse_disagreement,revision_impulse_disagreement_penalty,revenue_growth_yoy,revenue_growth_yoy_prev,revenue_acceleration,revenue_growth_has_coverage,price_momentum_1m,price_momentum_6m,price_momentum_6m_ex_1m,price_momentum_has_coverage,price_momentum_effective_signal,price_momentum_signal_coverage,price_momentum_proxy_used,beneish_m_score,beneish_data_status,beneish_is_missing,beneish_is_pathological_clipped,beneish_hard_filter_pass,accrual_ratio,accrual_volatility,accrual_measure_count,accrual_is_quarterly,sentiment_latest,sentiment_speed,sentiment_acceleration,sentiment_count_days,sentiment_article_count_recent,sentiment_article_count_total,sentiment_latest_count,sentiment_filter_pass,beneish_hard_filter_threshold,beneish_missing_penalty_applied,forensic_penalty,earnings_signal_confidence,revision_signal_confidence,growth_signal_confidence,momentum_signal_confidence,contrib_shareholder_yield,contrib_gross_profitability,contrib_adjusted_book_to_market,contrib_earnings,contrib_revision_impulse,contrib_growth,contrib_momentum,contrib_employee_efficiency,contrib_forensic,passes_size,passes_trend_gate,passes_quality_gate,passes_forensic_gate,factor_non_null_count,factor_positive_count,passes_factor_gate,z_shareholder_yield,z_gross_profitability,z_adjusted_book_to_market,z_pead_signal,z_sue_signal,z_revision_impulse_signal,z_revenue_growth_yoy,z_revenue_acceleration,z_price_momentum_effective_signal,z_beneish_risk,z_accrual_volatility_risk,life_cycle_growth_score,life_cycle_mature_score,life_cycle_recovery_score,life_cycle_confidence,life_cycle_stage,life_cycle_tilt_strength_applied,life_cycle_core_weight_shareholder_yield,life_cycle_core_weight_gross_profitability,life_cycle_core_weight_adjusted_book_to_market,life_cycle_pead_multiplier,life_cycle_growth_multiplier,life_cycle_momentum_multiplier,life_cycle_revision_impulse_multiplier,life_cycle_forensic_multiplier,composite_score,sentiment_has_coverage,rank,regime,neutralize_by,macro_state
ALB.US,,,US,18466658304.0,0.0103,0.0,-0.0015742537186425043,-0.0015742537186425043,0.04101687708800137,9533365000.0,211806600.0,375960200.0,10121131800.0,0.5480759774391719,Basic Materials,Specialty Chemicals,NYSE,Albemarle Corp,Common Stock,USA,,117701000.0,156.89465938267304,205.491,112.3922,0.7635110996718738,-0.2364889003281262,1.3959568313697306,0.0,5.0,5142733000.0,7800.0,659324.7435897436,86105.0,-3.334,2026-02-11,-0.0021009403638085574,-0.0021009403638085574,-0.13257498645343685,0.540029869446153,1.0,0.029345016083515904,21.0,1.0,1.0,-0.025741221203910685,1.0,-0.017100000000000004,-3.334,0.6643041472096949,2026-02-11,0.02256872567410714,1.0,16.0,0.007677894063342593,0.10856450802065716,-0.1875,0.4292,1.0,1.4955897810886156,0.7477948905443078,0.1593861557034797,-0.03459310308173369,0.19397925878521338,1.0,,,,0.0,0.17460082527548074,1.0,1.0,-3.6363950512074354,ok,0.0,0.0,1.0,-0.047888080887532956,0.02449296656571698,8.0,1.0,0.8824211331973004,0.01736113998959876,-0.0034809361053177446,26.0,6.0,80.0,1.0,1.0,-1.4,0.0,-0.8884879460513486,1.0,1.0,1.0,0.865,-0.04693119913215511,-0.3222800746395535,0.06990209390422328,-0.02244838142086843,-0.031014917880259143,0.0651356269670345,0.1926284387543285,0.0,0.10439733366103347,True,True,True,True,3,2,True,-0.1827665879219241,-1.4883494812259317,0.37444349012473516,0.09668534022433616,-0.9138081959826834,-0.5664825183608976,0.19617885863276802,0.9837258959369929,1.9838916410708805,-2.0,0.2230241078973027,0.3475010507362394,-0.7815985786921786,0.8908427556140848,0.5433417048778454,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.009388920213783639,True,53,neutral,sector,neutral
LBTYB.US,,,US,4747356672.0,0.0,0.0,0.0,0.0,0.05710327979854753,9735700000.0,,684750000.0,10420450000.0,2.195000443396219,Communication Services,Telecom Services,NASDAQ,Liberty Global PLC Class B,Common Stock,USA,,363157000.0,13.072463623171245,18.01,11.3083,0.7258447319917404,-0.2741552680082596,1.1560060860758246,1.0,5.0,4878500000.0,6636.0,735156.7209162146,194439.42133815552,82.1282,2024-07-25,,,0.9972010453671976,0.0,,,,1.0,0.0,0.0907479193233478,1.0,0.32030000000000003,82.1282,3.5295575081862247,2024-07-25,,0.0,0.0,,,,,,,,3.7809708737864076,-0.3762401818933444,4.157211055679752,1.0,,,,0.0,0.005449612146395097,1.0,1.0,-3.107303264237517,ok,0.0,0.0,1.0,-0.14824153063308232,0.0589756978209682,8.0,1.0,0.9976790123456792,0.00016049382716054605,-0.0005802469135801624,5.0,5.0,5.0,1.0,1.0,-1.4,0.0,0.40725631745566737,0.8,0.7,1.0,0.865,-0.1144868028754449,-0.3508187299850053,0.369569333739221,-0.0065996227518881284,0.0,0.207,-0.05023536314526384,0.0,-0.04785261730104092,True,True,True,True,3,2,True,-0.4458518578379681,-1.620146313300625,1.979666465470876,,-0.28251809725548493,,2.0,2.0,-0.5173769650760337,-1.1854873650886653,2.0,0.44969608594464966,-0.5268242226926575,1.5962212251740955,1.1465251392294458,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.006576197680577933,True,54,neutral,sector,neutral
HCSG.US,,,US,1336541056.0,0.0,0.0,0.012921014218521876,0.012921014218521876,0.29637327892921606,510210000.0,,105572400.0,615782400.0,0.4607283833411848,Healthcare,Medical Care Facilities,NASDAQ,Healthcare Services Group Inc,Common Stock,USA,,73032000.0,18.30075933837222,22.98,17.1865,0.7963776909648486,-0.20362230903515144,1.0648334063580265,1.0,7.0,1837173000.0,36000.0,51032.583333333336,6650.138888888889,96.1658,2026-02-18,0.01690387511559283,0.01690387511559283,0.9990886400315852,0.6015125180410583,1.0,0.028127917833800198,4.0,1.0,1.0,0.7985571567457087,1.0,0.2157,96.1658,0.2701121618883533,2026-02-18,0.15698487888014298,1.0,6.0,-0.01065476732538004,-0.015117020307804341,0.16666666666666666,0.56,1.0,0.2081777615881977,0.10408888079409885,0.06594154568627619,0.0845243127976476,-0.018582767111371412,1.0,,,,0.0,-0.029126094029585776,1.0,1.0,-3.0999781004012235,ok,0.0,0.0,1.0,0.01719144385424802,0.03612010560738688,8.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,-1.4,0.0,-0.10511694628368551,1.0,1.0,1.0,0.865,0.1083739661757276,-0.10290926827096,0.01808772456780125,0.001575224358686451,0.0297583418149926,0.0009738057546440199,-0.06488262562328827,0.0,0.01087960394036145,True,True,True,True,3,3,True,0.39663512699110337,-0.4374799273201085,0.11936364634710102,-0.08648994536474683,0.18074606955898717,0.5139609985318239,-0.42379779072449913,0.3654302529462193,-0.7772934274556083,-1.1671120428304713,0.9568781502631003,-0.04923651816687241,0.3291305577016277,-0.3667468233902238,0.3783670758685001,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0018567727179651002,False,55,neutral,sector,neutral
HLF.US,,,US,1520507520.0,0.0,0.0,-0.019685039370078705,-0.019685039370078705,1.367206288811515,-515100000.0,,1024460000.0,509360000.0,0.3349934106212115,Consumer Defensive,Packaged Foods,NYSE,Herbalife Nutrition Ltd,Common Stock,USA,,103600000.0,14.676713513513514,20.4,11.6027,0.7194467408585057,-0.2805532591414943,1.2649394980059394,1.0,5.0,5037500000.0,8500.0,592647.0588235294,448105.8823529412,4.6512,2026-02-18,0.01886655518133133,0.01886655518133133,0.183930697344518,0.6015125180410583,1.0,0.1705272242513909,3.0,1.0,1.0,0.17157107662125617,1.0,0.020000000000000018,4.6512,0.11656976451893518,2026-02-18,0.029981873934577564,1.0,3.0,-0.14394733394471382,-0.14394733394471382,-0.3333333333333333,0.796,0.75,0.17014935150006547,0.08507467575003273,0.06261388106675492,0.026928968797871544,0.03568491226888337,1.0,,,,0.0,0.07401703300433761,1.0,1.0,-2.296091214897772,ok,0.0,0.0,1.0,-0.00470536740165235,0.02496354351501925,8.0,1.0,0.996682514567666,-0.00020777796833304496,-0.0008319945072280399,14.0,5.0,17.0,1.0,1.0,-1.4,0.0,0.551089699193735,1.0,0.925,1.0,0.865,-0.2861576194799769,0.4799403601915548,-0.10837677185232306,-0.0030251902678493483,-0.08968275300041091,0.05464369308551624,0.00767332973294189,0.0,-0.05703778386655157,True,True,True,True,3,2,True,-1.0473010054635519,2.0402853642079384,-0.7151948062416608,-0.0263988447209902,-0.05836773900171897,-1.6745134294993405,0.10532494883080079,0.962396748951652,0.09192643964110203,0.8494545364824954,0.25272486190497456,0.271964015865471,0.4637359338178421,-0.2678917905829415,0.19177191795237114,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,-0.002022735457098905,True,56,neutral,sector,neutral
LMAT.US,,,US,2421567744.0,0.0094,0.0094,-0.00658501251152388,0.0028149874884761204,0.2899819714466696,393516000.0,44516400.0,23042000.0,461074400.0,0.19040326298631108,Healthcare,Medical Instruments & Supplies,NASDAQ,LeMaitre Vascular Inc,Common Stock,USA,,22929000.0,105.61157241920712,115.0639,88.8357,0.9178514931199717,-0.08214850688002828,1.1888415627862123,1.0,7.0,249602000.0,646.0,386380.80495356035,276376.16099071206,3.0303,2026-02-25,0.004157443088228753,0.004157443088228753,0.12062183843462797,0.6699949944086782,1.0,0.0514432989690721,10.0,1.0,1.0,0.8086834609732911,1.0,0.020000000000000018,3.0303,0.024731555627376146,2026-02-25,0.35514618654825914,1.0,8.0,0.10134600158353135,0.1028028503562946,0.875,0.376,1.0,0.047505938242280395,0.023752969121140197,0.15679236139777797,0.11359200277276127,0.0432003586250167,1.0,,,,0.0,0.09399503840302813,1.0,1.0,-2.467881724442239,ok,0.0,0.0,1.0,-0.01248188478931979,0.010472830500490868,8.0,1.0,0.9400256948541523,0.013109836086626192,-0.0022505635863105944,11.0,7.0,19.0,1.0,1.0,-1.4,0.0,-0.12167543068647116,1.0,1.0,1.0,0.865,0.04190269018256437,-0.1241380927161826,-0.1273018139678199,-0.01556151287242393,0.13755969500286525,0.02968495896966804,0.03769944243193473,0.0,0.012167543068647117,True,True,True,True,3,3,True,0.17899826234020755,-0.46950969932612036,-0.7882218051233291,-0.40234679596085193,0.18965017073851373,1.9512013475583723,-0.05404846887921343,0.5035631994066762,0.40076478566936136,0.41851455420680556,-0.6618654155797479,0.6927509019186242,-0.16851836157603137,-0.6106310942810317,0.8612692634946556,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,-0.007987089900746926,True,57,neutral,sector,neutral
VTOL.US,,,US,1289658368.0,0.0113,0.0113,-0.013907688142934527,-0.0026076881429345274,0.137571654607593,1059705000.0,,105520800.0,1165225800.0,0.9035150927660247,Energy,Oil & Gas Equipment & Services,NYSE,Bristow Group Inc,Common Stock,USA,,29963000.0,43.04169702633248,49.4059,38.5151,0.8711853650339834,-0.12881463496601664,1.1175278533960054,1.0,6.0,1490512000.0,3660.0,407243.71584699454,86875.40983606558,-8.134,2026-03-10,-0.08576727641787618,-0.08576727641787618,-0.31434538936216416,0.8185322195299817,0.3333333333333333,1.0,1.0,1.0,1.0,-0.15508363101228462,1.0,-0.07889999999999997,-8.134,0.5087577553155824,2026-03-10,0.24804164976266785,1.0,2.0,0.1273885350318471,1.0,0.5,0.622,0.5,0.23566878980891712,0.11783439490445856,0.00012989939424468133,0.08378457239370873,-0.08365467299946405,1.0,,,,0.0,0.03130798246929767,1.0,1.0,-2.280171830674723,ok,0.0,0.0,1.0,-0.025431929575401774,0.01498780499399297,8.0,1.0,0.9922657342657341,0.00200766974960509,0.0026067480906190044,4.0,5.0,5.0,1.0,1.0,-1.4,0.0,0.2562443078561,1.0,0.85,1.0,0.865,-0.2141551341195448,0.024363624326827,0.31186146276658755,-0.07761785769400015,0.07425606684928758,-0.047060587535072244,-0.10054673438946768,0.0,-0.030108706173091748,True,True,True,True,3,2,True,-0.8339953777608469,0.1125157603000197,1.6705435850566275,-1.3830442301975439,-0.5835794661420459,1.5956178748168162,-0.4233743002502919,-0.4803149670779956,-1.035536742041713,0.8893886351303893,-0.37690001941818946,-0.42105932238244265,-0.3238606442815262,0.6061208757922161,0.9299815200737422,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,-0.059007865968474474,True,58,neutral,sector,neutral
DE.US,,,US,151187144704.0,0.0116,0.0,0.019487549621075462,0.019487549621075462,0.15373221631004944,25950000000.0,6531400000.0,2604600000.0,35086000000.0,0.23206999555876737,Industrials,Farm & Heavy Construction Machinery,NYSE,Deere & Company,Common Stock,USA,,271700000.0,556.4488211409644,674.19,506.4343,0.8253590547782736,-0.17464094522172635,1.0987581629857306,0.0,5.0,44665000000.0,73100.0,611012.3119015048,222913.81668946648,17.4757,2026-02-19,0.00010553746210924017,0.00010553746210924017,0.6037504477827881,0.6108495036238286,1.0,0.00028616397195589926,20.0,1.0,1.0,0.9537678826326947,1.0,0.3599999999999999,17.4757,0.37745032785785193,2026-02-19,0.22849065495978516,1.0,20.0,0.004067884440989797,0.04592131968735162,0.0,1.0,1.0,0.25910091980826533,0.12955045990413266,0.16327765674170913,0.11702225916689768,0.04625539757481145,1.0,,,,0.0,0.0030684751131206736,1.0,1.0,-2.5733731340656756,ok,0.0,0.0,1.0,0.014763741930555026,0.018402106090074494,8.0,1.0,0.9873441487426932,0.0011368659370354361,-0.0007427349596221822,23.0,11.0,60.0,1.0,1.0,-1.4,0.0,-0.0037585460356206607,1.0,1.0,1.0,0.865,0.08655262540464188,-0.1845296484140908,-0.09131724415666503,-0.004580886270360399,0.06572217100659115,0.09618767581171836,-0.03419270147398948,0.0,0.0003758546035620661,True,True,True,True,3,3,True,0.3697320978895124,-0.6979200167166763,-0.5654141192854437,-0.16577131173183185,0.12682488593922653,0.9322293759800165,0.9474125221392589,0.7132416046979502,-0.3634862956506755,0.15388721062474203,-0.16140430269598335,0.3447183928708043,-0.3600592526240711,-0.4674540761949231,0.7047776454948754,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,-0.06578215348859227,True,59,neutral,sector,neutral
BURL.US,,,US,19531284480.0,0.0,0.0,0.007260623887297757,0.007260623887297757,0.47001615173700484,1807259000.0,46620000.0,1023750800.0000002,2877629800.0,0.1473343856594116,Consumer Cyclical,Apparel Retail,NYSE,Burlington Stores Inc,Common Stock,USA,,64126000.0,304.5766846520912,332.2,276.9511,0.9168473348949164,-0.08315266510508357,1.0997489616473495,1.0,6.0,11566910000.0,17495.0,661155.1871963418,266482.823663904,2.9474,2026-03-05,5.326973590700481e-05,5.326973590700481e-05,0.11735278942194205,0.757858283255199,1.0,0.0005989617995474192,18.0,1.0,1.0,0.7263697673405821,1.0,0.13999999999999968,2.9474,0.19273929931386602,2026-03-05,0.2513835035566439,1.0,16.0,0.027923728499544193,0.015532944515670045,0.3125,0.7176,1.0,0.12672392710780434,0.06336196355390217,0.11472773449796603,0.07155945893055171,0.043168275567414316,1.0,,,,0.0,0.03573339228399791,1.0,1.0,,missing,1.0,0.0,1.0,-0.06426934108432794,0.023161956909178417,8.0,1.0,0.8578027898276084,0.016513850426939425,-0.011615246993689099,15.0,10.0,58.0,1.0,1.0,-1.4,0.25,0.19450830679390618,1.0,1.0,1.0,0.865,-0.22528376156503366,0.21612759986920135,-0.15876332862488862,-0.019549818412820216,0.10845385421639278,0.002140332795850704,0.01428384887273701,0.0,-0.01945083067939062,True,True,True,True,3,3,True,-0.9623583039159138,0.817428415487784,-0.9830238358404838,-0.3240659712821584,-0.03384302214112982,1.5383525420764934,0.02351590644207213,0.013878982479321315,0.15184478238242785,0.25,0.1390166135878124,0.5775809346639091,0.3417276860475521,-0.9330508156492013,0.23585324861635704,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,-0.08204210352795126,True,60,neutral,sector,neutral
AMD.US,,,US,328250621952.0,0.0,0.0,0.0006108735491753281,0.0006108735491753281,0.2229675272339651,62999000000.0,19350000000.0,1789600000.0,84138600000.0,0.25632426680459897,Technology,Semiconductors,NASDAQ,Advanced Micro Devices Inc,Common Stock,USA,,1636000000.0,200.6421894572127,267.0799,192.97,0.7512440638820544,-0.24875593611794555,1.039758457051421,1.0,8.0,34639000000.0,31000.0,1117387.0967741935,553290.3225806452,15.9091,2026-02-03,0.0,0.0,0.5624187577195268,0.0,1.0,0.023385479561337855,46.0,1.0,1.0,1.0954684032766486,1.0,0.20999999999999996,15.9091,0.19169881976684156,2026-02-03,0.1799502207941022,1.0,42.0,0.0,0.007798685949336469,-0.023809523809523808,1.0,1.0,0.5369739609507324,0.2684869804753662,0.3410812222512405,0.355917289925209,-0.0148360676739685,1.0,,,,0.0,-0.061221580557857355,1.0,1.0,-2.986920536829529,ok,0.0,0.0,1.0,-0.014159683259977766,0.005747714426610457,8.0,1.0,0.7989109693686746,0.02899386768588086,0.00330968509423768,29.0,96.0,1084.0,10.0,1.0,-1.4,0.0,-0.9217994377118346,1.0,1.0,1.0,0.865,0.010821941727371219,-0.06147476693776787,-0.05175769314655417,-0.020903307393194126,-0.012379590601240368,0.08203929497202199,-0.13240481740260376,0.0,0.09217994377118346,True,True,True,True,3,3,True,0.04622874464400043,-0.2325071918664346,-0.3204710211852054,-0.23835099303246648,-0.1984125368660376,-0.17559702980482791,1.5498259971141386,0.0014273945781338223,-1.4075324419916686,-0.883504848399817,-0.960094027023852,0.4394629246636345,-0.01185757015328398,-0.7871384444706897,0.4513204948169185,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,-0.09387899501078362,True,61,neutral,sector,neutral
PACS.US,,,US,5255598080.0,0.0,0.0,-0.009813458085430993,-0.009813458085430993,0.20759830617077188,946771000.0,,214649000.0,1161420000.0,0.2209872182615608,Healthcare,Medical Care Facilities,NYSE,"PACS Group, Inc.",Common Stock,USA,,156700339.0,33.53916215841754,43.08,21.9062,0.7785320835287266,-0.2214679164712734,1.5310351479680429,1.0,7.0,5288932000.0,47455.0,111451.52249499525,24428.110841850175,12.1569,2026-02-25,0.0010608389167090096,0.0010608389167090096,0.45125574636405535,0.6699949944086782,0.3333333333333333,0.010526315789473635,1.0,1.0,1.0,0.4060447785901604,1.0,0.061999999999999944,12.1569,0.15269251882827284,2026-02-25,0.24905768916322918,1.0,4.0,0.03096670338049637,0.03096670338049637,0.5,0.49,1.0,0.10590527831907143,0.052952639159535714,0.12425903726173293,0.31010469597244494,-0.18584565871071201,1.0,,,,0.0,0.2676590754142822,1.0,1.0,,pathological_clipped,0.0,1.0,1.0,0.011255448479456559,0.01697395381346874,8.0,1.0,0.9638144438347221,0.006638217148684844,0.007654223961657047,11.0,7.0,22.0,1.0,1.0,-1.4,0.0,-0.25154301330613243,1.0,1.0,1.0,0.865,-0.021761468725907066,-0.2332986503328659,-0.11071813363571775,-0.03320127959323898,0.09886848172847285,-0.010410107012136283,0.18813749999999999,0.0,0.025154301330613246,True,True,True,True,3,2,True,-0.09295978542038685,-0.8823720163109487,-0.6855396984075353,-0.4790807116997219,-0.16439168758975162,1.402389811751388,-0.18645426449556052,-0.008531338908062187,2.0,,-0.25154301330613243,0.10149454844260176,-0.40646581334046866,-0.16334728170548177,0.26484183014808355,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,-0.09722935624077991,True,62,neutral,sector,neutral
NOC.US,,,US,100895948800.0,0.0131,0.0131,0.023761031907671426,0.03686103190767143,0.16180392004204217,16674000000.0,3400000000.0,2409700000.0,22483700000.0,0.22284046354099007,Industrials,Aerospace & Defense,NYSE,Northrop Grumman Corporation,Common Stock,USA,,143800000.0,701.6408122392212,774.0,598.6687,0.9065126773116553,-0.0934873226883447,1.1720018304601882,1.0,6.0,41954000000.0,95000.0,441621.05263157893,87505.26315789473,3.8793,2026-01-27,0.0,0.0,0.15393845081672836,0.0,1.0,0.023112814711068443,22.0,1.0,1.0,0.21197680918101527,1.0,0.27000000000000046,3.8793,1.2737242391899433,2026-01-27,-0.12032344604129519,1.0,20.0,0.0,-0.018184723766654868,-0.85,0.3316,1.0,0.20608465784619895,0.10304232892309947,0.09601347557551931,0.042717086834733964,0.05329638874078535,1.0,,,,0.0,0.07908062685820172,1.0,1.0,-2.3894620097030024,ok,0.0,0.0,1.0,-0.04906781092007112,0.028086784199990122,8.0,1.0,0.73472650089215,0.04367464509888108,-0.002901664215777422,26.0,18.0,161.0,2.0,1.0,-1.4,0.0,0.5325410614218892,1.0,1.0,1.0,0.865,0.21748213622071866,-0.1497680811629034,-0.0905217890209242,-0.022940223888117315,-0.10607041235095427,0.05300882824898655,0.05640400313759338,0.0,-0.05511799985716553,True,True,True,True,3,3,True,0.7959573480805299,-0.6366824909249534,-0.5973670580231502,-0.17092118574220966,-0.48650111931794565,-1.8319587625380704,0.2865381885176482,0.782759534393194,0.6757195859425964,0.61523200134287,0.44985012150090836,-0.2599931324859621,0.23023691323430195,0.13993010557965752,0.09030680765464444,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,-0.09752353867276614,True,63,neutral,sector,neutral
PUMP.US,,,US,1778367488.0,0.0,0.0,0.0006731835894907556,0.0006731835894907556,0.09767447265065188,829842000.0,,34300000.00000001,864142000.0,0.4859186899395228,Energy,Oil & Gas Equipment & Services,NYSE,ProPetro Holding Corp,Common Stock,USA,,105398000.0,16.87287698058787,15.18,8.1708,1.111520222700123,0.11152022270012307,2.0650214153556408,1.0,5.0,1269158000.0,1700.0,746563.5294117647,74168.82352941176,100.0,2026-02-18,0.3005545417191269,0.3005545417191269,0.999329299739067,0.6015125180410583,1.0,0.5,6.0,1.0,1.0,1.484682328258357,1.0,0.1559,100.0,0.10500562782536943,2026-02-18,0.028860257095692936,1.0,4.0,0.2748375116063138,0.2748375116063138,0.0,0.182216,1.0,1.6845403899721447,0.8422701949860724,-0.09633010350830129,-0.18553044326457324,0.08920033975627195,1.0,,,,0.0,0.425,1.0,1.0,,missing,1.0,0.0,1.0,-0.060882247560107884,0.027670804331624287,8.0,1.0,0.9722701454162598,0.007576618194580109,-0.0035255393981934446,10.0,5.0,10.0,1.0,1.0,-1.4,0.25,0.33679764794283984,1.0,1.0,1.0,0.865,-0.1884118786016267,-0.13255441291631156,0.0022126041552867136,0.09427759886123205,-0.02789365464832996,-0.01922572619728791,0.19419250000000002,0.0,-0.03957372363328368,True,True,True,True,3,3,True,-0.7337420908213176,-0.6121609966699045,0.011852223243916207,2.0,0.22868489250794685,-0.5094731442617344,-1.10447168555874,0.5659208178763355,2.0,0.25,0.4235952958856797,0.16521318498695298,-0.652488694031804,1.1140804703813143,0.9488672853943614,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,-0.11697669298032101,True,64,neutral,sector,neutral
NEE.US,,,US,186475216896.0,0.0279,0.0279,-0.014570179698882857,0.013329820301117144,0.08111563973467593,54608000000.0,,,54608000000.0,0.29284320409427755,Utilities,Utilities - Regulated Electric,NYSE,Nextera Energy Inc,Common Stock,USA,,2089000000.0,89.2653024873145,95.2603,80.2607,0.9370671988993788,-0.06293280110062116,1.1121919256537072,1.0,5.0,27476000000.0,17400.0,1579080.4597701149,991666.6666666666,-16.2401,2026-01-22,-0.0,-0.0,-0.5714033211294709,0.0,1.0,0.07073421662607055,22.0,1.0,1.0,-1.635450949854069,1.0,-0.10470000000000002,-16.2401,0.06401904013650937,2026-01-22,0.05374126474158104,1.0,21.0,0.0003196274057668551,-0.0001598137028835289,-0.14285714285714285,0.3632,1.0,0.05022716376338455,0.025113581881692274,0.21875580315691745,0.052728954671600325,0.16602684848531712,1.0,,,,0.0,0.050898271289692265,1.0,1.0,,missing,1.0,0.0,1.0,-0.00462266978361206,0.003430833410459544,8.0,1.0,0.9713254811637845,0.011301178792472277,0.00281912972745868,24.0,23.0,92.0,5.0,1.0,-1.4,0.25,-0.4188641036556079,1.0,1.0,1.0,0.865,-0.033007738041354075,0.017212749857621255,-0.21836971873176478,-0.07193359645324802,-0.05799395110337731,0.11194362506490234,0.0736998167736572,0.0,0.04335243472835541,True,True,True,True,3,3,True,-0.12080418233003411,0.07317351180521718,-1.4410549973773077,-0.2196372291288431,-2.0,-1.0016226442724925,1.2152564638076846,1.153813913922805,0.8829233193405874,0.25,-1.0877282073112158,0.05365030850970623,-0.5550558387550982,0.15282314126478305,0.09917283275507682,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,-0.13509637790520795,True,65,neutral,sector,neutral
HTHT.US,,,US,15423404032.0,0.0421,0.0,0.009399965225985296,0.009399965225985296,0.14960097043831413,12812153000.0,,713300000.0000001,13525453000.0,0.8769434407565159,Consumer Cyclical,Lodging,NASDAQ,Huazhu Group Ltd,Common Stock,USA,,324749400.0,47.49324873887373,56.64,41.8937,0.8385107475083639,-0.16148925249163615,1.1336608783390756,0.0,5.0,24617515000.0,28502.0,863711.8447828223,340201.52971721283,5.0773,2025-11-17,0.0,0.0,0.20034504328833883,0.0,0.6666666666666666,0.25,2.0,1.0,1.0,0.16921557102436027,1.0,0.22999999999999954,5.0773,1.3592129767235708,2025-11-17,0.2338756647705283,1.0,5.0,0.03709356055788722,0.1050489634999364,0.2,0.7248,1.0,0.24638602738564577,0.12319301369282289,0.06839473318944056,0.08056504191244951,-0.012170308723008949,1.0,,,,0.0,0.03035833254832649,1.0,1.0,,missing,1.0,0.0,1.0,-0.03423511089059103,0.015440484190566806,8.0,1.0,0.7887357698695866,0.030308357496275806,0.0015116802081923675,9.0,12.0,16.0,1.0,1.0,-1.4,0.25,-0.04916444654905788,1.0,1.0,1.0,0.865,-0.23228482905930165,-0.1633214090933213,0.2296860524671759,-0.03085936178689546,0.07273109691162385,-0.05325928109244776,0.00787100932280189,0.0,0.005776822469514302,True,True,True,True,3,3,True,-0.9045987832880342,-0.7542487222301882,1.2303558064601303,-0.3278480001022626,-0.56505545830193,1.3284218613995225,-0.4352442748479366,-0.579495458786212,0.08106398880288258,0.25,-0.34832889309811577,-0.1763344436610454,-0.271172115414453,0.534232656866547,0.7105671005275924,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,-0.16365989986085028,True,66,neutral,sector,neutral
